gescal17,municipio,tipo_via,nombre_via,numero,cod_postal,uuii
14000200132400000,CORDOBA,CALLE,TENIENTE ALBORNOZ,,14001,14
14000200132500000,CORDOBA,CALLE,TENIENTE BRAULIO LAPORTILLA,,14008,11
14000200132500000,CORDOBA,CALLE,TENIENTE BRAULIO LAPORTILLA,,14008,3
14000200132500000,CORDOBA,CALLE,TENIENTE BRAULIO LAPORTILLA,,14008,24
14000200132600000,CORDOBA,CALLE,ÁNGEL GANIVET,,14011,9
14000200132600000,CORDOBA,CALLE,ÁNGEL GANIVET,,14011,7
14000200132600000,CORDOBA,CALLE,ÁNGEL GANIVET,,14011,12
14000200132600000,CORDOBA,CALLE,ÁNGEL GANIVET,,14011,10
14000200132600000,CORDOBA,CALLE,ÁNGEL GANIVET,,14011,15
14000200132600000,CORDOBA,CALLE,ÁNGEL GANIVET,,14011,2
14000200132600000,CORDOBA,CALLE,ÁNGEL GANIVET,,14011,30
14000200132600000,CORDOBA,CALLE,ÁNGEL GANIVET,,14011,9
14000200132600000,CORDOBA,CALLE,ÁNGEL GANIVET,,14011,17
14000200132600000,CORDOBA,CALLE,ÁNGEL GANIVET,,14011,1
14000200132600000,CORDOBA,CALLE,ÁNGEL GANIVET,,14011,10
14000200132600000,CORDOBA,CALLE,ÁNGEL GANIVET,,14011,8
14000200132600000,CORDOBA,CALLE,ANGEL GANIVET,,14011,44
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14004,37
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14004,14
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14004,57
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14004,13
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14004,48
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14004,114
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14004,21
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14004,52
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14004,211
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14004,31
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14004,27
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14004,19
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14004,19
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14004,13
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14004,20
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14004,20
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14005,28
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14004,24
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14004,17
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14004,13
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14004,16
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14004,10
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14004,19
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14004,11
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14004,15
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14004,17
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14004,16
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14005,27
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14005,33
14000200132700000,CORDOBA,AVENIDA,DEL AEROPUERTO,,14005,20
14000200133200000,CORDOBA,CALLE,TERUEL,,14012,16
14000200133200000,CORDOBA,CALLE,TERUEL,,14012,76
14000200133200000,CORDOBA,CALLE,TERUEL,,14012,32
14000200133200000,CORDOBA,CALLE,TERUEL,,14012,12
14000200133200000,CORDOBA,CALLE,TERUEL,,14011,15
14000200133200000,CORDOBA,CALLE,TERUEL,,14011,14
14000200133200000,CORDOBA,CALLE,TERUEL,,14011,14
14000200133200000,CORDOBA,CALLE,TERUEL,,14011,14
14000200133200000,CORDOBA,CALLE,TERUEL,,14011,12
14000200133200000,CORDOBA,CALLE,TERUEL,,14011,13
14000200133200000,CORDOBA,CALLE,TERUEL,,14012,9
14000200134700000,CORDOBA,CALLE,TORREMOLINOS,,14013,20
14000200134700000,CORDOBA,CALLE,TORREMOLINOS,,14013,20
14000200134700000,CORDOBA,CALLE,TORREMOLINOS,,14013,20
14000200134700000,CORDOBA,CALLE,TORREMOLINOS,,14013,20
14000200134700000,CORDOBA,CALLE,TORREMOLINOS,,14013,20
14000200134700000,CORDOBA,CALLE,TORREMOLINOS,,14013,20
14000200134700000,CORDOBA,CALLE,TORREMOLINOS,,14013,20
14000200134700000,CORDOBA,CALLE,TORREMOLINOS,,14013,20
14000200134700000,CORDOBA,CALLE,TORREMOLINOS,,14013,20
14000200134700000,CORDOBA,CALLE,TORREMOLINOS,,14013,20
14000200134700000,CORDOBA,CALLE,TORREMOLINOS,,14013,20
14000200134700000,CORDOBA,CALLE,TORREMOLINOS,,14013,20
14000200134700000,CORDOBA,CALLE,TORREMOLINOS,,14013,20
14000200134700000,CORDOBA,CALLE,TORREMOLINOS,,14013,20
14000200134700000,CORDOBA,CALLE,TORREMOLINOS,,14013,20
14000200134700000,CORDOBA,CALLE,TORREMOLINOS,,14013,20
14000200134700000,CORDOBA,CALLE,TORREMOLINOS,,14013,20
14000200134700000,CORDOBA,CALLE,TORREMOLINOS,,14013,20
14000200134700000,CORDOBA,CALLE,TORREMOLINOS,,14013,20
14000200134700000,CORDOBA,CALLE,TORREMOLINOS,,14013,20
14000200135800000,CORDOBA,CALLE,ÚBEDA,,14013,20
14000200135800000,CORDOBA,CALLE,ÚBEDA,,14013,20
14000200135800000,CORDOBA,CALLE,ÚBEDA,,14013,21
14000200136200000,CORDOBA,PLAZA,DE VACA DE ALFARO,,14001,6
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,2
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136300000,CORDOBA,CALLE,EL VACAR,,14007,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,14
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,4
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,6
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,3
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,2
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,2
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,3
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,2
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,2
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,9
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,2
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,5
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,5
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,3
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,3
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,6
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136500000,CORDOBA,CALLE,VALDEOLLEROS,,14006,1
14000200136700000,CORDOBA,CALLE,VALDÉS LEAL,,14003,6
14000200136700000,CORDOBA,CALLE,VALDÉS LEAL,,14003,1
14000200137000000,CORDOBA,CALLE,VALLADARES,,14003,6
14000200137000000,CORDOBA,CALLE,VALLADARES,,14003,5
14000200137000000,CORDOBA,CALLE,VALLADARES,,14003,6
14000200137000000,CORDOBA,CALLE,VALLADARES,,14003,3
14000200137000000,CORDOBA,CALLE,VALLADARES,,14003,7
14000200137500000,CORDOBA,CALLE,VARGAS VALENZUELA,,14006,12
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,12
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,29
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,9
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,42
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,9
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,10
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,9
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,10
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,12
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,10
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,10
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,10
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,8
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,8
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,29
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,10
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,9
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,8
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,19
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,13
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,22
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,33
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,12
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,9
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,10
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,15
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,8
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,8
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,8
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,11
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,8
14000200137600000,CORDOBA,CALLE,VÁZQUEZ AROCA,,14005,8
14000200137700000,CORDOBA,CALLE,VÁZQUEZ VENEGAS,,14007,1
14000200137700000,CORDOBA,CALLE,VÁZQUEZ VENEGAS,,14007,32
14000200137700000,CORDOBA,CALLE,VÁZQUEZ VENEGAS,,14007,1
14000200137700000,CORDOBA,CALLE,VÁZQUEZ VENEGAS,,14007,9
14000200137700000,CORDOBA,CALLE,VÁZQUEZ VENEGAS,,14007,4
14000200137700000,CORDOBA,CALLE,VÁZQUEZ VENEGAS,,14007,1
14000200137700000,CORDOBA,CALLE,VÁZQUEZ VENEGAS,,14007,1
14000200137700000,CORDOBA,CALLE,VÁZQUEZ VENEGAS,,14007,2
14000200137700000,CORDOBA,CALLE,VÁZQUEZ VENEGAS,,14007,1
14000200138100000,CORDOBA,CALLE,ARROYO DEL MORO,,14011,18
14000200138100000,CORDOBA,CALLE,ARROYO DEL MORO,,14011,18
14000200138100000,CORDOBA,CALLE,ARROYO DEL MORO,,14011,18
14000200138100000,CORDOBA,CALLE,ARROYO DEL MORO,,14011,24
14000200138100000,CORDOBA,CALLE,ARROYO DEL MORO,,14011,24
14000200138100000,CORDOBA,CALLE,ARROYO DEL MORO,,14011,23
14000200138100000,CORDOBA,CALLE,ARROYO DEL MORO,,14011,16
14000200138100000,CORDOBA,CALLE,ARROYO DEL MORO,,14011,13
14000200138100000,CORDOBA,CALLE,ARROYO DEL MORO,,14011,10
14000200138100000,CORDOBA,CALLE,ARROYO DEL MORO,,14011,12
14000200138100000,CORDOBA,CALLE,ARROYO DEL MORO,,14011,11
14000200138100000,CORDOBA,CALLE,ARROYO DEL MORO,,14011,12
14000200138100000,CORDOBA,CALLE,ARROYO DEL MORO,,14011,15
14000200138100000,CORDOBA,CALLE,ARROYO DEL MORO,,14011,104
14000200138100000,CORDOBA,CALLE,ARROYO DEL MORO,,14011,8
14000200138400000,CORDOBA,CALLE,VICENTE ALEIXANDRE,,14005,11
14000200138400000,CORDOBA,CALLE,VICENTE ALEIXANDRE,,14004,16
14000200138400000,CORDOBA,CALLE,VICENTE ALEIXANDRE,,14004,16
14000200138400000,CORDOBA,CALLE,VICENTE ALEIXANDRE,,14004,16
14000200138400000,CORDOBA,CALLE,VICENTE ALEIXANDRE,,14004,16
14000200138500000,CORDOBA,CALLE,VICENTE DE LOS RÍOS,,14011,8
14000200138500000,CORDOBA,CALLE,VICENTE DE LOS RÍOS,,14011,1
14000200138500000,CORDOBA,CALLE,VICENTE DE LOS RÍOS,,14011,1
14000200138500000,CORDOBA,CALLE,VICENTE DE LOS RÍOS,,14011,2
14000200138500000,CORDOBA,CALLE,VICENTE DE LOS RÍOS,,14011,1
14000200138500000,CORDOBA,CALLE,VICENTE DE LOS RÍOS,,14011,1
14000200138500000,CORDOBA,CALLE,VICENTE DE LOS RÍOS,,14011,1
14000200138500000,CORDOBA,CALLE,VICENTE DE LOS RÍOS,,14011,1
14000200138500000,CORDOBA,CALLE,VICENTE DE LOS RÍOS,,14011,1
14000200138500000,CORDOBA,CALLE,VICENTE DE LOS RÍOS,,14011,2
14000200138500000,CORDOBA,CALLE,VICENTE DE LOS RÍOS,,14011,2
14000200138500000,CORDOBA,CALLE,VICENTE DE LOS RÍOS,,14011,2
14000200138500000,CORDOBA,CALLE,VICENTE DE LOS RÍOS,,14011,2
14000200138500000,CORDOBA,CALLE,VICENTE DE LOS RÍOS,,14011,2
14000200138600000,CORDOBA,CALLE,FERNANDO AMOR Y MAYOR,,14011,23
14000200138600000,CORDOBA,CALLE,FERNANDO AMOR Y MAYOR,,14011,14
14000200138600000,CORDOBA,CALLE,FERNANDO AMOR Y MAYOR,,14011,24
14000200138600000,CORDOBA,CALLE,FERNANDO AMOR Y MAYOR,,14011,14
14000200138600000,CORDOBA,CALLE,FERNANDO AMOR Y MAYOR,,14011,16
14000200138600000,CORDOBA,CALLE,FERNANDO AMOR Y MAYOR,,14011,13
14000200138700000,CORDOBA,PASEO,VICTORIA,,14008,19
14000200138700000,CORDOBA,PASEO,VICTORIA,,14008,6
14000200138700000,CORDOBA,PASEO,VICTORIA,,14008,9
14000200138700000,CORDOBA,PASEO,VICTORIA,,14008,20
14000200138700000,CORDOBA,PASEO,VICTORIA,,14008,2
14000200138700000,CORDOBA,PASEO,VICTORIA,,14008,15
14000200138700000,CORDOBA,PASEO,VICTORIA,,14008,9
14000200138700000,CORDOBA,PASEO,VICTORIA,,14008,16
14000200138700000,CORDOBA,PASEO,VICTORIA,,14003,9
14000200138700000,CORDOBA,PASEO,VICTORIA,,14003,16
14000200138700000,CORDOBA,PASEO,VICTORIA,,14004,17
14000200138700000,CORDOBA,PASEO,VICTORIA,,14004,9
14000200138700000,CORDOBA,PASEO,VICTORIA,,14004,18
14000200138700000,CORDOBA,PASEO,VICTORIA,,14004,17
14000200138700000,CORDOBA,PASEO,VICTORIA,,14004,2
14000200138700000,CORDOBA,PASEO,VICTORIA,,14004,8
14000200138700000,CORDOBA,PASEO,VICTORIA,,14004,8
14000200138700000,CORDOBA,PASEO,VICTORIA,,14004,8
14000200138700000,CORDOBA,PASEO,VICTORIA,,14004,9
14000200138700000,CORDOBA,PASEO,VICTORIA,,14004,9
14000200138900000,CORDOBA,CALLE,FRANCISCO AZORÍN IZQUIERDO,,14011,14
14000200138900000,CORDOBA,CALLE,FRANCISCO AZORÍN IZQUIERDO,,14011,93
14000200138900000,CORDOBA,CALLE,FRANCISCO AZORÍN IZQUIERDO,,14011,14
14000200138900000,CORDOBA,CALLE,FRANCISCO AZORIN IZQUIERDO,,14011,1
14000200138900000,CORDOBA,CALLE,FRANCISCO AZORIN IZQUIERDO,,14011,1
14000200138900000,CORDOBA,CALLE,FRANCISCO AZORIN IZQUIERDO,,14011,1
14000200138900000,CORDOBA,CALLE,FRANCISCO AZORIN IZQUIERDO,,14011,1
14000200138900000,CORDOBA,CALLE,FRANCISCO AZORÍN IZQUIERDO,,14005,8
14000200138900000,CORDOBA,CALLE,FRANCISCO AZORÍN IZQUIERDO,,14005,8
14000200138900000,CORDOBA,CALLE,FRANCISCO AZORÍN IZQUIERDO,,14005,8
14000200138900000,CORDOBA,CALLE,FRANCISCO AZORÍN IZQUIERDO,,14005,7
14000200138900000,CORDOBA,CALLE,FRANCISCO AZORÍN IZQUIERDO,,14005,8
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,1
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,1
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,6
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,2
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,2
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,1
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,1
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,2
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,1
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,1
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,3
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,1
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,2
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,1
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,1
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,1
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,4
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,1
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,1
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,1
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,2
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,1
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,2
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,1
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,1
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,2
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,1
14000200139000000,CORDOBA,CALLE,VILLA JORDANA,,14960,2
14000200139100000,CORDOBA,CALLE,VILLA DE ROTA,,14005,47
14000200139100000,CORDOBA,CALLE,VILLA DE ROTA,,14005,28
14000200139100000,CORDOBA,CALLE,VILLA DE ROTA,,14005,13
14000200139100000,CORDOBA,CALLE,VILLA DE ROTA,,14005,22
14000200139100000,CORDOBA,CALLE,VILLA DE ROTA,,14005,30
14000200139100000,CORDOBA,CALLE,VILLA DE ROTA,,14005,28
14000200139100000,CORDOBA,CALLE,VILLA DE ROTA,,14005,30
14000200139100000,CORDOBA,CALLE,VILLA DE ROTA,,14005,28
14000200139100000,CORDOBA,CALLE,VILLA DE ROTA,,14005,14
14000200139100000,CORDOBA,CALLE,VILLA DE ROTA,,14005,28
14000200139100000,CORDOBA,CALLE,VILLA DE ROTA,,14005,13
14000200139100000,CORDOBA,CALLE,VILLA DE ROTA,,14005,27
14000200139100000,CORDOBA,CALLE,VILLA DE ROTA,,14005,19
14000200139200000,CORDOBA,CALLE,PEDRO NOLASCO MELÉNDEZ,,14011,16
14000200139200000,CORDOBA,CALLE,PEDRO NOLASCO MELÉNDEZ,,14011,14
14000200139200000,CORDOBA,CALLE,PEDRO NOLASCO MELÉNDEZ,,14011,16
14000200139200000,CORDOBA,CALLE,PEDRO NOLASCO MELÉNDEZ,,14011,16
14000200139200000,CORDOBA,CALLE,PEDRO NOLASCO MELÉNDEZ,,14011,14
14000200139200000,CORDOBA,CALLE,PEDRO NOLASCO MELÉNDEZ,,14011,11
14000200139200000,CORDOBA,CALLE,PEDRO NOLASCO MELÉNDEZ,,14011,11
14000200139200000,CORDOBA,CALLE,PEDRO NOLASCO MELÉNDEZ,,14011,11
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,2
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139400000,CORDOBA,CALLE,VILLAHARTA,,14007,1
14000200139900000,CORDOBA,AVENIDA,DE LOS AGUIJONES,,14011,9
14000200139900000,CORDOBA,AVENIDA,DE LOS AGUIJONES,,14011,14
14000200139900000,CORDOBA,AVENIDA,DE LOS AGUIJONES,,14011,14
14000200140000000,CORDOBA,AVENIDA,DE LA VIÑUELA,,14010,17
14000200140000000,CORDOBA,AVENIDA,DE LA VIÑUELA,,14010,16
14000200140000000,CORDOBA,AVENIDA,DE LA VIÑUELA,,14010,18
14000200140000000,CORDOBA,AVENIDA,DE LA VIÑUELA,,14010,18
14000200140100000,CORDOBA,CALLE,VIRGEN DE LAS ANGUSTIAS,,14006,14
14000200140100000,CORDOBA,CALLE,VIRGEN DE LAS ANGUSTIAS,,14006,18
