3000100375000040,BENIDORM,CALLE,SANTA FAÇ,42,3501,10
3000100375000040,BENIDORM,CALLE,SANTA FAÇ,44,3501,10
3000100375000040,BENIDORM,CALLE,SANTA FAÇ,48,3501,1
3000100378800010,BENIDORM,CALLE,KENNEDY,10,3503,77
3000100378800010,BENIDORM,CALLE,KENNEDY,12,3503,77
3000100378800010,BENIDORM,CALLE,KENNEDY,13,3503,59
3000100404900000,BENIDORM,CALLE,TOMÁS ORTUÑO,1,3501,7
3000100404900000,BENIDORM,CALLE,TOMÁS ORTUÑO,3,3501,6
3000100404900000,BENIDORM,CALLE,TOMÁS ORTUÑO,4,3501,17
3000100404900000,BENIDORM,CALLE,TOMÁS ORTUÑO,6,3501,34
3000100404900000,BENIDORM,CALLE,TOMÁS ORTUÑO,8,3501,13
3000100404900000,BENIDORM,CALLE,TOMÁS ORTUÑO,9,3501,5
3000100404900010,BENIDORM,CALLE,TOMÁS ORTUÑO,10,3501,2
3000100404900010,BENIDORM,CALLE,TOMÁS ORTUÑO,11,3501,29
3000100404900010,BENIDORM,CALLE,TOMÁS ORTUÑO,14,3501,66
3000100404900010,BENIDORM,CALLE,TOMÁS ORTUÑO,15,3501,11
3000100404900010,BENIDORM,CALLE,TOMÁS ORTUÑO,17,3501,16
3000100404900020,BENIDORM,CALLE,TOMÁS ORTUÑO,20,3501,2
3000100404900020,BENIDORM,CALLE,TOMÁS ORTUÑO,22,3501,15
3000100404900030,BENIDORM,CALLE,TOMÁS ORTUÑO,30,3501,1
3000100404900030,BENIDORM,CALLE,TOMÁS ORTUÑO,35,3501,11
3000100404900030,BENIDORM,CALLE,TOMAS ORTUÑO,37,3501,2
3000100404900030,BENIDORM,CALLE,TOMAS ORTUÑO,39,3501,6
3000100404900040,BENIDORM,CALLE,TOMAS ORTUÑO,41,3501,7
3000100404900040,BENIDORM,CALLE,TOMAS ORTUÑO,43,3501,2
